"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","Time","year","month","date","hour","minute","seconds","id","HeartRate","age","Gender","Handedness","mood","fresh","hunger","H_since_Sleep","H_since_Eat","Activity","MentalActivity","responses","question_order","slider_start","response"
"null","<p>Welcome to this 1 min. survey on daily rhythms, body and mood.</p><p>You will be asked to report your heart-rate</p><p>and given some questions about yourself.</p><p>Take the test when prompted and/or at different times of the day/night.</p><p>Please make a personal ID (three letters+ two numbers, e.g. ept23).</p><p>Write it down and use this ID whenever taking the test.</p>","null","html-keyboard-response","0","10003","0.0-0.0","plz03q","Thu Sep 08 2022 16:30:09 GMT+0200 (Central European Summer Time)","2022","9","8","16","30","9","lab12","66","24","male","left","65","62","85","9","1","Working, Studying","Sensory awareness","","","",""
"439029.5","","","survey-text","1","449025","0.0-1.0","plz03q","Thu Sep 08 2022 16:30:09 GMT+0200 (Central European Summer Time)","2022","9","8","16","30","9","lab12","66","24","male","left","65","62","85","9","1","Working, Studying","Sensory awareness","{""Q0"":""lab12""}","","",""
"13318.09999999404","","","survey-multi-choice","2","462347","0.0-2.0","plz03q","Thu Sep 08 2022 16:30:09 GMT+0200 (Central European Summer Time)","2022","9","8","16","30","9","lab12","66","24","male","left","65","62","85","9","1","Working, Studying","Sensory awareness","{""HeartRate"":""66""}","[0]","",""
"8422.699999988079","","","survey-text","3","470772","0.0-3.0","plz03q","Thu Sep 08 2022 16:30:09 GMT+0200 (Central European Summer Time)","2022","9","8","16","30","9","lab12","66","24","male","left","65","62","85","9","1","Working, Studying","Sensory awareness","{""Q0"":""24""}","","",""
"4649.399999991059","","","survey-multi-choice","4","475423","0.0-4.0","plz03q","Thu Sep 08 2022 16:30:09 GMT+0200 (Central European Summer Time)","2022","9","8","16","30","9","lab12","66","24","male","left","65","62","85","9","1","Working, Studying","Sensory awareness","{""Gender"":""male"",""Hand"":""left""}","[0,1]","",""
"5138.29999999702","<p>How Sad/Angry or Happy are you right now?</p>","","html-slider-response","5","480565","0.0-5.0","plz03q","Thu Sep 08 2022 16:30:09 GMT+0200 (Central European Summer Time)","2022","9","8","16","30","9","lab12","66","24","male","left","65","62","85","9","1","Working, Studying","Sensory awareness","","","50","65"
"9906.5","<p>How Tired/Sleepy/Distracted or Fresh/Awake/Alert are you right now?</p>","","html-slider-response","6","490473","0.0-6.0","plz03q","Thu Sep 08 2022 16:30:09 GMT+0200 (Central European Summer Time)","2022","9","8","16","30","9","lab12","66","24","male","left","65","62","85","9","1","Working, Studying","Sensory awareness","","","50","62"
"6405.5","<p>How Hungry or Satiated are you right now?</p>","","html-slider-response","7","496879","0.0-7.0","plz03q","Thu Sep 08 2022 16:30:09 GMT+0200 (Central European Summer Time)","2022","9","8","16","30","9","lab12","66","24","male","left","65","62","85","9","1","Working, Studying","Sensory awareness","","","50","85"
"18771.70000000298","","","survey-multi-choice","8","515653","0.0-8.0","plz03q","Thu Sep 08 2022 16:30:09 GMT+0200 (Central European Summer Time)","2022","9","8","16","30","9","lab12","66","24","male","left","65","62","85","9","1","Working, Studying","Sensory awareness","{""Sleep"":""9"",""Eat"":""1""}","[0,1]","",""
"15689.29999999702","","","survey-multi-choice","9","531344","0.0-9.0","plz03q","Thu Sep 08 2022 16:30:09 GMT+0200 (Central European Summer Time)","2022","9","8","16","30","9","lab12","66","24","male","left","65","62","85","9","1","Working, Studying","Sensory awareness","{""Activity"":""Working, Studying""}","[0]","",""
"13029.40000000596","","","survey-multi-choice","10","544377","0.0-10.0","plz03q","Thu Sep 08 2022 16:30:09 GMT+0200 (Central European Summer Time)","2022","9","8","16","30","9","lab12","66","24","male","left","65","62","85","9","1","Working, Studying","Sensory awareness","{""MentalActivity"":""Sensory awareness""}","[0]","",""
