"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","Time","year","month","date","hour","minute","seconds","id","Activity","MentalActivity","HeartRate","age","Gender","Handedness","mood","fresh","hunger","H_since_Sleep","H_since_Eat","responses","question_order","slider_start","response"
"null","<p>Welcome to this 1 min. survey on daily rhythms, body and mood.</p><p>You will be asked to report your heart-rate</p><p>and given some questions about yourself.</p><p>Take the test when prompted and/or at different times of the day/night.</p><p>Please make a personal ID (three letters+ two numbers, e.g. ept23).</p><p>Write it down and use this ID whenever taking the test.</p>","null","html-keyboard-response","0","10013","0.0-0.0","xjlvxu","Thu Sep 15 2022 19:58:45 GMT+0200 (Centraleuropæisk sommertid)","2022","9","15","19","58","45","kau00","Being on the Internet","Sensory awareness","78","23","female","right","45","66","96","11","1","","","",""
"5254","","","survey-text","1","15306","0.0-1.0","xjlvxu","Thu Sep 15 2022 19:58:45 GMT+0200 (Centraleuropæisk sommertid)","2022","9","15","19","58","45","kau00","Being on the Internet","Sensory awareness","78","23","female","right","45","66","96","11","1","{""Q0"":""kau00""}","","",""
"24960","","","survey-multi-choice","2","40271","0.0-2.0","xjlvxu","Thu Sep 15 2022 19:58:45 GMT+0200 (Centraleuropæisk sommertid)","2022","9","15","19","58","45","kau00","Being on the Internet","Sensory awareness","78","23","female","right","45","66","96","11","1","{""Activity"":""Being on the Internet""}","[0]","",""
"30164","","","survey-multi-choice","3","70437","0.0-3.0","xjlvxu","Thu Sep 15 2022 19:58:45 GMT+0200 (Centraleuropæisk sommertid)","2022","9","15","19","58","45","kau00","Being on the Internet","Sensory awareness","78","23","female","right","45","66","96","11","1","{""MentalActivity"":""Sensory awareness""}","[0]","",""
"49105","","","survey-multi-choice","4","119550","0.0-4.0","xjlvxu","Thu Sep 15 2022 19:58:45 GMT+0200 (Centraleuropæisk sommertid)","2022","9","15","19","58","45","kau00","Being on the Internet","Sensory awareness","78","23","female","right","45","66","96","11","1","{""HeartRate"":""78""}","[0]","",""
"2579.0000000000146","","","survey-text","5","122140","0.0-5.0","xjlvxu","Thu Sep 15 2022 19:58:45 GMT+0200 (Centraleuropæisk sommertid)","2022","9","15","19","58","45","kau00","Being on the Internet","Sensory awareness","78","23","female","right","45","66","96","11","1","{""Q0"":""23""}","","",""
"3183.9999999999854","","","survey-multi-choice","6","125327","0.0-6.0","xjlvxu","Thu Sep 15 2022 19:58:45 GMT+0200 (Centraleuropæisk sommertid)","2022","9","15","19","58","45","kau00","Being on the Internet","Sensory awareness","78","23","female","right","45","66","96","11","1","{""Gender"":""female"",""Hand"":""right""}","[0,1]","",""
"5649","<p>How Sad/Angry or Happy are you right now?</p>","","html-slider-response","7","130985","0.0-7.0","xjlvxu","Thu Sep 15 2022 19:58:45 GMT+0200 (Centraleuropæisk sommertid)","2022","9","15","19","58","45","kau00","Being on the Internet","Sensory awareness","78","23","female","right","45","66","96","11","1","","","50","45"
"4861","<p>How Tired/Sleepy/Distracted or Fresh/Awake/Alert are you right now?</p>","","html-slider-response","8","135849","0.0-8.0","xjlvxu","Thu Sep 15 2022 19:58:45 GMT+0200 (Centraleuropæisk sommertid)","2022","9","15","19","58","45","kau00","Being on the Internet","Sensory awareness","78","23","female","right","45","66","96","11","1","","","50","66"
"3431","<p>How Hungry or Satiated are you right now?</p>","","html-slider-response","9","139283","0.0-9.0","xjlvxu","Thu Sep 15 2022 19:58:45 GMT+0200 (Centraleuropæisk sommertid)","2022","9","15","19","58","45","kau00","Being on the Internet","Sensory awareness","78","23","female","right","45","66","96","11","1","","","50","96"
"16727","","","survey-multi-choice","10","156015","0.0-10.0","xjlvxu","Thu Sep 15 2022 19:58:45 GMT+0200 (Centraleuropæisk sommertid)","2022","9","15","19","58","45","kau00","Being on the Internet","Sensory awareness","78","23","female","right","45","66","96","11","1","{""Sleep"":""11"",""Eat"":""1""}","[0,1]","",""
