"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","Time","year","month","date","hour","minute","seconds","id","Activity","MentalActivity","HeartRate","age","Gender","Handedness","mood","fresh","hunger","H_since_Sleep","H_since_Eat","responses","question_order","slider_start","response"
"null","<p>Welcome to this 1 min. survey on daily rhythms, body and mood.</p><p>You will be asked to report your heart-rate</p><p>and given some questions about yourself.</p><p>Take the test when prompted and/or at different times of the day/night.</p><p>Please make a personal ID (three letters+ two numbers, e.g. ept23).</p><p>Write it down and use this ID whenever taking the test.</p>","null","html-keyboard-response","0","10034","0.0-0.0","3x6k0j","Mon Sep 12 2022 07:26:57 GMT+0200 (Centraleuropæisk sommertid)","2022","9","12","7","26","57","rex13","Eating","Inner voice","57","24","male","right","32","30","100","0","0","","","",""
"9481.5","","","survey-text","1","19627","0.0-1.0","3x6k0j","Mon Sep 12 2022 07:26:57 GMT+0200 (Centraleuropæisk sommertid)","2022","9","12","7","26","57","rex13","Eating","Inner voice","57","24","male","right","32","30","100","0","0","{""Q0"":""rex13""}","","",""
"6523.0999999940395","","","survey-multi-choice","2","26167","0.0-2.0","3x6k0j","Mon Sep 12 2022 07:26:57 GMT+0200 (Centraleuropæisk sommertid)","2022","9","12","7","26","57","rex13","Eating","Inner voice","57","24","male","right","32","30","100","0","0","{""Activity"":""Eating""}","[0]","",""
"4211.0999999940395","","","survey-multi-choice","3","30386","0.0-3.0","3x6k0j","Mon Sep 12 2022 07:26:57 GMT+0200 (Centraleuropæisk sommertid)","2022","9","12","7","26","57","rex13","Eating","Inner voice","57","24","male","right","32","30","100","0","0","{""MentalActivity"":""Inner voice""}","[0]","",""
"42398.70000000298","","","survey-multi-choice","4","72804","0.0-4.0","3x6k0j","Mon Sep 12 2022 07:26:57 GMT+0200 (Centraleuropæisk sommertid)","2022","9","12","7","26","57","rex13","Eating","Inner voice","57","24","male","right","32","30","100","0","0","{""HeartRate"":""57""}","[0]","",""
"6082.5999999940395","","","survey-text","5","78900","0.0-5.0","3x6k0j","Mon Sep 12 2022 07:26:57 GMT+0200 (Centraleuropæisk sommertid)","2022","9","12","7","26","57","rex13","Eating","Inner voice","57","24","male","right","32","30","100","0","0","{""Q0"":""24""}","","",""
"2839.8999999910593","","","survey-multi-choice","6","81752","0.0-6.0","3x6k0j","Mon Sep 12 2022 07:26:57 GMT+0200 (Centraleuropæisk sommertid)","2022","9","12","7","26","57","rex13","Eating","Inner voice","57","24","male","right","32","30","100","0","0","{""Gender"":""male"",""Hand"":""right""}","[0,1]","",""
"4264.20000000298","<p>How Sad/Angry or Happy are you right now?</p>","","html-slider-response","7","86030","0.0-7.0","3x6k0j","Mon Sep 12 2022 07:26:57 GMT+0200 (Centraleuropæisk sommertid)","2022","9","12","7","26","57","rex13","Eating","Inner voice","57","24","male","right","32","30","100","0","0","","","50","32"
"3309.7000000029802","<p>How Tired/Sleepy/Distracted or Fresh/Awake/Alert are you right now?</p>","","html-slider-response","8","89348","0.0-8.0","3x6k0j","Mon Sep 12 2022 07:26:57 GMT+0200 (Centraleuropæisk sommertid)","2022","9","12","7","26","57","rex13","Eating","Inner voice","57","24","male","right","32","30","100","0","0","","","50","30"
"4818.600000008941","<p>How Hungry or Satiated are you right now?</p>","","html-slider-response","9","94175","0.0-9.0","3x6k0j","Mon Sep 12 2022 07:26:57 GMT+0200 (Centraleuropæisk sommertid)","2022","9","12","7","26","57","rex13","Eating","Inner voice","57","24","male","right","32","30","100","0","0","","","50","100"
"8711.70000000298","","","survey-multi-choice","10","102898","0.0-10.0","3x6k0j","Mon Sep 12 2022 07:26:57 GMT+0200 (Centraleuropæisk sommertid)","2022","9","12","7","26","57","rex13","Eating","Inner voice","57","24","male","right","32","30","100","0","0","{""Sleep"":""0"",""Eat"":""0""}","[0,1]","",""
